Timestamp,Angle (degrees),Distance (cm)
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:29,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:30,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:31,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
2024-06-13 22:32:32,125,9
